,NK/ILC,Macrophage/Monocyte,Fibroblast,pDC,Myofibroblast,T-CD8,T-CD4,cDC,T-CD4-regulatory,Epithelial,Endothelial,Mast,B,Plasma,Neuroendocrine
SAM2570ff4aae6e,0.0471396495172169,0.0252662454749849,0.0510057589917347,0.0100702100636667,0.10530281903934,3.99757204240954e-05,0.000114961333027761,0.00364197122534965,0.0225198751198362,0.199390388147481,0.192863863989838,0.0127116366607741,0.00306423555337932,0.00514090872251265,0.321727500440434
SAM2dc3f04e45e9,0.0370437074039192,0.0316760071716643,0.0547784152701743,0.0146571438460569,0.133194675958035,6.08265494510775e-05,0.000510390011935903,0.00330263562875657,0.0272396193089504,0.190884415478795,0.179650556809709,0.0165843290575221,0.0136428952084618,0.00640539400047165,0.290368988296097
SAM9448d858692c,0.0425534750401654,0.0258330341306852,0.0848967258400945,0.000651563465273444,0.117798166085174,6.55072190335429e-06,0.00067863690112799,0.00431355133404011,0.021044843583831,0.195816214255896,0.150595465686385,0.01419289838772,0.0256900286081274,0.00584005715977194,0.310088788799805
SAM4501e41e4751,0.0926192162722612,0.0393384840901544,0.0335717533432054,0.0110149704070875,0.102374164810993,0.00390762330236304,0.000158475493489755,0.00761610262131271,0.0283946322449305,0.22985722263609,0.150604552809858,0.0217254262246011,0.0089877909572427,0.00396213411949252,0.265867450666919
SAM714285adf612,0.0430420143929153,0.029322562462789,0.0705869470525844,0.00522857738335802,0.129556165660845,4.15407032221226e-06,3.01923411034057e-05,0.00453475122242843,0.0313905916529864,0.169140655606347,0.187002688130619,0.0179063009265365,0.00995073811635419,0.00597522684100649,0.296328434139804
SAM5b57e47fdcb3,0.0436441220693055,0.03390790504739,0.0565649481965659,0.000789865584716137,0.115345900181296,0.00134515428902539,0.000207140775438755,0.00773515536558247,0.0289478468634427,0.193856822276334,0.189054056778124,0.0118179200721711,0.0139258036587931,0.00853203045472238,0.294325328387094
SAMae4da274eded,0.0576721321359945,0.0292066691198941,0.0678543433339879,0.00282640686886296,0.108594822349716,0.000903373113130552,0.00040745456413956,0.00762591560322206,0.0345330516243831,0.182105802007215,0.196222733442001,0.0130978751307403,0.00511003756661962,0.00799087424223568,0.285848508897857
SAMd35318127278,0.0518606002244067,0.040224401106129,0.0479297900783394,0.000200874326650226,0.127683113617745,0.000207388521218791,2.03854985468538e-05,0.0102674030700765,0.0289989157581551,0.164082718346834,0.209802023952513,0.0140899758740703,0.0062415348435305,0.0062858035676639,0.292105071214121
SAMa913c6139ec8,0.0490542516740695,0.0290400571705748,0.0603542541807191,0.00169743622085652,0.106135706473809,3.83758342883631e-06,0.000355596987372508,0.00585007287288496,0.0288726051560305,0.188656747352974,0.171121172344647,0.0129148586240959,0.0282087038538183,0.00712588410886802,0.310608815395852
SAM75142fcab9df,0.0535054331444025,0.0288316261914604,0.0628773640126805,0.00279509261216869,0.102930606641851,9.95320976500848e-06,0.000107806505337778,0.00522410898860085,0.0313959414806103,0.185957020652611,0.184389142373029,0.0151320562293758,0.0141298016900061,0.00735896105766225,0.305355085210439
SAMd697ba701077,0.0580431647460287,0.0363391170047185,0.0556160269394642,0.00971912029092231,0.108996337584685,0.000924184339272342,0.00010806954219107,0.00694549809761376,0.0364009988621339,0.194705382512682,0.190826981864511,0.0123839636982463,0.00693447287615986,0.0100382883705987,0.272018393270772
SAM166a419a4e5a,0.0343419112438773,0.0223686486210767,0.0435239546147356,0.00532895791250238,0.0972393038444873,0.000182144362138944,0.00311726064809829,0.0141950182144836,0.0350132179036891,0.240220544047213,0.172000980775219,0.0134058127099488,0.0108879463560538,0.00883028971162853,0.299344009034847
SAM025b45c27e05,0.0495516645248604,0.0233036794961392,0.0385141344980844,0.00330225497521494,0.103912251926665,0.0234912126432354,0.00103815336589789,0.0130692790515685,0.028063743116638,0.201644363812191,0.180755377755383,0.0123803519450593,0.0179458426090715,0.00428030881130784,0.298747381468683
SAMe07c4560772d,0.0503329890649133,0.0616530766785812,0.0393185984246914,0.0105529146276133,0.109460038623675,0.000104633222072611,0.000173725527623875,0.00910367974927456,0.0239409182250923,0.172977494319286,0.204607255745898,0.00868906964868595,0.00172328095382539,0.00649714031379633,0.300865184874971
SAM2dc578e0165f,0.0543930529230891,0.0297666523573592,0.0439439252480551,0.000198843745617839,0.111035470941058,0.000238177717599926,6.94698280421527e-05,0.00828972500375943,0.019304735069373,0.160824691061135,0.243178980754524,0.0186636756916369,0.0186548646911879,0.00569495634423945,0.285742778623323
SAM3785587846ce,0.0397675266945307,0.0461784077870526,0.0502146959252802,0.0113533573766849,0.116969591405733,0.000584212545677384,0.000151690087173084,0.00512776921260289,0.0255749339802918,0.16181885280023,0.209169459131787,0.0155131042156478,0.00731329514835645,0.00854325283382238,0.30171985085513
SAM560f23d6a3ad,0.0446878674293278,0.0306683490860975,0.0809290405825852,0.0284324167902417,0.106945935092916,4.19805156207971e-06,0.000589160547680374,0.000928466144779408,0.0193622230569485,0.17612651689386,0.201992300513243,0.0194617934797126,0.00404617800565123,0.00569617315111439,0.28012938117428
SAM52500cabdd36,0.133518915662809,0.032143756785491,0.0398398402423921,2.05611024325589e-05,0.119304394170633,0.000571717542738862,1.96885447941306e-06,0.00512244216807679,0.0371355597500816,0.167565242125522,0.179378569919185,0.00554538480740713,0.00811678616284726,0.00604983706474117,0.265685023641163
SAM14df63a65411,0.0547822234736953,0.0337447210216067,0.0598507233958993,0.00983100670236138,0.114844274944234,5.50104582371362e-05,1.67675636196206e-05,0.00644858807760414,0.031197044168918,0.183558318438146,0.199699854271433,0.0105351672744989,0.00148185444663059,0.00757502937219549,0.28637941639092
SAMf3a9bce50099,0.0465908957973439,0.0290225104296622,0.0604958003008277,0.0220263645458176,0.107736383641324,7.7517047946265e-05,0.00115877666619891,0.00344970471293714,0.0240424950166925,0.18088371501118,0.206862626903222,0.0144921545559065,0.0129091857479808,0.00807917410715797,0.282172695515802
SAMffa5c7cad0e5,0.0446920185854123,0.0242288686541899,0.0480205641479744,0.00923367548255389,0.099430059140888,9.37965552776546e-06,0.00108281589168561,0.00681371183901607,0.0376222834781769,0.163389863786123,0.200465194207741,0.0110004796426141,0.0184818387971335,0.00517101520259231,0.330358231488371
SAMdab9ca8fb5de,0.0497228248425811,0.0310754180053125,0.0576215236179731,0.00679037439973767,0.0972023895008674,3.26048488675896e-05,0.000190665831418888,0.00333090649267627,0.0241606520080468,0.231162702313954,0.179296250607074,0.0125090207074805,0.0130592038780705,0.00537016727458718,0.288475295671352
SAM34430ef08e5b,0.0386024861868722,0.0365025125457942,0.0510813903423495,0.000704039676629306,0.118759046647155,0.000312107032048587,0.000565592949189582,0.0120482714622876,0.0231244323793016,0.215889362497143,0.165261273190641,0.0141084046761999,0.0212600169546865,0.0115367369278849,0.290244326531817
SAM4b0175e8db6e,0.0609208555810814,0.0319358740061507,0.0573468209462842,0.0026117873554652,0.104899381421753,2.56274333425457e-05,9.84618481142386e-05,0.00801630679423293,0.0284465458117736,0.182045715099559,0.197081231547847,0.0140841207868819,0.0136433966987867,0.00951722984315177,0.289326644825575
SAMf28c01545593,0.0472719342296274,0.0343830314374376,0.07430574150507,0.00672622706098826,0.129641476223292,0.000165798704517033,5.97031187202476e-06,0.012348387529306,0.029344227768041,0.173063134362585,0.193835635721249,0.0116735708444396,0.00677485358498878,0.0061835257828754,0.274276484933711
SAMaec7380f9ab0,0.0737394014351736,0.0286181281813901,0.0428051981829458,3.58111639339338e-07,0.131553934025018,0.000983841692853473,2.347909421495e-05,0.0193468415259338,0.0200967287029226,0.175288105233708,0.194206312850276,0.0190211090481845,0.00369476263876913,0.00631973667330014,0.28430206260367
SAMaf7578d55754,0.0462252340174927,0.0215499601464098,0.0696654425549449,0.00134722631844715,0.09637614293268,3.53873767863932e-05,0.00311752317910153,0.00471376137007393,0.0262015752434539,0.173385032629281,0.186353560358193,0.0118931648347202,0.0598959780054825,0.00548152603374434,0.293758484999189
SAMbd8ee73983b8,0.0502770455336788,0.0331468021251309,0.0556585539373885,0.00147964452206025,0.108298645470674,3.10653887727067e-05,0.000193583499300538,0.00659180860182511,0.0168217718863204,0.189060194212088,0.206380222660315,0.0103889235725654,0.00825918392023167,0.00590032752694871,0.3075122271427
SAMe94c30c30616,0.0455222659966446,0.0314017373223583,0.058175223586358,0.0120602195256416,0.137123403894461,4.03911921652099e-05,0.000205245904045999,0.019478905718875,0.0237043514884398,0.1636646134694,0.218352551806071,0.0106547671624165,0.0028509112861427,0.00568255933771779,0.271082852309262
SAM54e58f1b0230,0.0596577806095756,0.0386562115709378,0.0515477561440092,0.014917037978454,0.103427034489899,1.78550016703466e-05,4.4225652345218e-05,0.00291688533667079,0.0204765585168564,0.19496207092139,0.218801693481891,0.0104150902234726,0.00305488670423398,0.00486966813452182,0.276235245234072
SAM5e3bae090b8c,0.0543655167379757,0.030047827925028,0.0758416417087808,0.0117897792807508,0.103725086613532,2.932364871522e-05,5.73009859177194e-05,0.00364875381089082,0.0270770825851474,0.185511792382194,0.197177972082326,0.0114603678326232,0.00512020878788405,0.00628162406473225,0.287865721553502
SAM3cb94b0d5297,0.0408535949114586,0.0267046378844694,0.0441908588053572,0.0092339053268015,0.122800316856767,3.53278635712591e-05,0.000506019056604872,0.0048756291055074,0.0200186320635985,0.167814693995628,0.206950696663287,0.0257315802173236,0.0157919388613792,0.00778757579201278,0.306704592596233
SAM61b9d4d84c64,0.0505301794941275,0.0441310114722865,0.0571895633294719,0.0116849877400052,0.108726821114952,0.00219281910940229,9.77924695911576e-05,0.00512177774406057,0.0231176947289886,0.153124074945439,0.233920875348133,0.00948780530750187,0.0046012018274808,0.00653680936785256,0.289536586000707
SAM8a42c0d59187,0.0678051098424691,0.0358933468496247,0.0571285694229875,0.00223109619571428,0.111740974891283,0.000195107443871428,0.00018583460643364,0.00457027041280041,0.0171345038011466,0.18433280396577,0.199496374815974,0.0116889101152862,0.0135968991842529,0.00392856437606496,0.29007163407632
SAMcb132b0cdd2c,0.0500078822417811,0.0381920123789922,0.0510112568939377,0.000136326189929346,0.108829437453033,3.55322597993322e-05,6.61182554219793e-05,0.00663731244684764,0.0350573339822618,0.173886552418888,0.204502169701997,0.0127681604555484,0.0120592545317715,0.009136296760058,0.297674354029733
SAMe97af0feefdf,0.0596585955245592,0.0303532668809806,0.0619893767920054,0.0175661589284147,0.091307385925097,4.34588269061371e-05,0.000358836479217577,0.00385421156271602,0.0218349765615035,0.19263487118118,0.205416902801317,0.0147148701086766,0.00244360816543147,0.00713054434279605,0.290692935919199
SAMee3844cc0b9f,0.0380452537910823,0.0275265837769534,0.0458442852838585,0.0127187332257727,0.11605270227305,1.78556650307974e-05,0.000803776619985653,0.0060185670176003,0.0307365305378938,0.179492924174531,0.201650930259822,0.0119174810108748,0.011862537069823,0.00502358279831157,0.31228825649541
SAM73b653ae20d1,0.0898942689162258,0.0161538750537888,0.108320416682282,0.0107009377444795,0.0840710917619894,7.41637786279639e-06,6.66221779606644e-05,0.00561759569227756,0.0188816914995652,0.219297869214843,0.190848964919888,0.00781731137383477,4.65628685650368e-06,0.00337733924421112,0.244939943053935
SAMdcae54fcd7fa,0.0466206030803313,0.0317738110930759,0.0730777731136826,0.00225159903104234,0.0937241713896414,4.68532807353258e-05,0.000778200498520459,0.00695255954380979,0.0203859013869334,0.188395263229478,0.186447155368861,0.0165534385834799,0.0193644081532071,0.00814114381456089,0.305487118432641
SAMdad5c29dc105,0.0499790470305126,0.0373042242094538,0.04444060969859,0.00379308240314537,0.113778962257037,0.000593067290934383,0.000229204935054395,0.00733624620721775,0.0315892461135162,0.165493680150342,0.208491716037572,0.0125578102529232,0.00818517314252575,0.00475404501429851,0.311473885256876
SAMa424c75831b4,0.0416245691803228,0.0349687763453672,0.0458207889035182,0.000351358859657645,0.124441409396126,0.000142929573923094,7.48185693865747e-05,0.00607910951576744,0.0390464210951653,0.179551103719342,0.215118207228919,0.00906090089180879,0.00676101735661887,0.00505712340535492,0.291901465958722
SAM28687037e4ff,0.0567137753270814,0.0275568066725698,0.054032155542825,0.0156250042281224,0.0899249369031221,0.009515618122859,0.000151475780770219,0.00726122286534894,0.0347454016175563,0.239317730461886,0.197317487009132,0.0144260052243757,0.0117602363096891,0.00488372330718961,0.236768420627472
SAMe50d15fde368,0.119890058152295,0.0295333359082842,0.0522322956313297,0.00476186897963266,0.118893057402467,0.0056867803987749,6.18140117129031e-07,0.00354299310319184,0.0229761547497981,0.180765776214211,0.193578056267805,0.00763000951331722,0.000687093806117305,0.0042269444137119,0.255594957318948
SAM45c8e6412c66,0.0672393367029294,0.0418899020616513,0.0737160516013906,0.0177743501969166,0.112057012746256,0.00448462339298212,5.58321315884166e-05,0.00419956598573256,0.0381831815266757,0.214204792913983,0.163175094299726,0.0226874008077639,0.00132118534254889,0.00317770912492129,0.235833961164935
SAM8533e5e261d6,0.0523010164899145,0.0385254137351162,0.0470672999112694,0.00332366714729743,0.117038980081944,0.000431153022643743,3.5199354368594e-05,0.00347275479235019,0.0232175122469448,0.183552872921807,0.212965179929059,0.0135302796529196,0.00522875760042126,0.00616862527386353,0.29314128784008
SAMaaf505c36f93,0.0411712936778225,0.0372348970347133,0.0528810160341395,0.00295724361672154,0.141049957879054,0.000517913542355389,0.000493726954831865,0.0036434680478533,0.0187886004039427,0.180167960789029,0.20733592510337,0.00981625054881959,0.0192622171199444,0.0043929377407624,0.280286591506641
SAM73663ee4a96e,0.0490657916633856,0.0360942314895998,0.0746192464624636,0.012093670086639,0.117163183355771,2.1556016429385e-05,0.000361864930014901,0.00196902126890906,0.0263220795211507,0.177122770844781,0.198619026766557,0.00969954955876281,0.0109126019694347,0.00592184594836069,0.280013560117741
SAM0bdb3428bd13,0.050186039358135,0.0297888014363481,0.0553035606288139,0.025751629078309,0.124841735770607,2.32246959020061e-05,0.000714797458549016,0.003302799212671,0.023720416649264,0.163070139755623,0.22099285923744,0.0098384864774645,0.00392813974805092,0.00595670258312278,0.282580667909701
SAM3330c03fdf00,0.0396456764261255,0.0346546108695421,0.0675570289794818,0.000658066345634649,0.123582560607482,6.35649410273669e-06,0.000195169051280694,0.00672401695380595,0.0293048775134443,0.171357640699346,0.183216209134119,0.0217319374386747,0.0187619289523133,0.00871399133842792,0.293889929196218
SAM0a7c2091dd56,0.102569356382142,0.0327870608679957,0.0437934957899887,0.00909015073081608,0.10432161941912,0.00259226431476631,0.000659790299936991,0.00633593577904286,0.0197387191298348,0.206765321660912,0.22615388492168,0.0166649506213583,8.9013207377115e-05,0.00222862727414761,0.226209809600881
SAM7bff231634e9,0.0928121986551721,0.0359490036257105,0.0538011021558854,0.000748342119373893,0.103604115157999,0.00194971799145241,4.15479368387393e-05,0.0143244220536776,0.0237424633660289,0.213546866223865,0.171031275220911,0.0181450198310224,0.00551711607215777,0.00487370732397961,0.259913102265926
SAM5d1dfd5207f5,0.0470868050193842,0.03126373183502,0.0526435559805362,0.0175959418784452,0.119135032883189,0.000202980484913616,1.4042016844849e-05,0.0074742937612721,0.0281592307442136,0.1789905161597,0.212563792863701,0.0155024417488849,0.0013740135569136,0.00767546390877736,0.280318157158205
SAMeb587a68006b,0.0505067335292573,0.0268038673258244,0.0455550020690275,0.00649663910109681,0.104431632281122,2.02300483224727e-05,0.000255731301791263,0.00482641632399803,0.0256800575390886,0.192418276531673,0.195255492377218,0.0123204404255375,0.0100145402099369,0.00455474446303182,0.320860196473074
SAM99a46b9eec27,0.0453412834272626,0.0374366861547792,0.0627034935417155,0.00122308412813256,0.101951116806481,3.39391874066505e-05,0.000965543265751015,0.00559129708160183,0.0279578235224669,0.185057271522064,0.185764081925181,0.0188305677182196,0.0199927856051951,0.00573153696908437,0.301419489144658
SAM1ac4e3dee297,0.0787741237821911,0.0310105214743141,0.0609065746466511,0.0252167726418641,0.0999400640405514,3.16713021918073e-06,0.000333275086842636,0.00381362754714658,0.0241145897951864,0.182005298547716,0.195288680665403,0.011335708698149,0.000780812350902452,0.00606752759861202,0.280409255994252
SAM553c3c35b847,0.0391904973993864,0.0302108302133068,0.0723268245410948,0.0048153115645578,0.110961770911249,5.69833570073098e-06,0.000317188319703573,0.00455445210978633,0.0291423228589301,0.197960202227964,0.173942702434489,0.0142314208683297,0.0139088211959894,0.00660299023559543,0.301828966783917
SAM3e04eb914f3d,0.0467871604324749,0.0341388005902388,0.0465955992627349,0.00466955979143343,0.118494862982819,1.4771530611705e-05,0.00010762306575016,0.00677412094814458,0.0228027566970022,0.175967785970881,0.211522800274555,0.0183688477743945,0.0129784221666554,0.00634049858368038,0.294436389928624
SAMc2a1820d4e6b,0.0481366670149803,0.028638042741071,0.0572389568225258,0.00166720901642774,0.1031120139523,7.46003276548734e-06,5.49314503494534e-05,0.00682028707031889,0.0291917539895807,0.226538378750362,0.171512841498524,0.0172148763612335,0.0108786820588951,0.00870214216432849,0.290285757076338
SAM822b226466a1,0.0543794056384423,0.0361911539063282,0.0409801174703059,0.0097390823965615,0.114034914314829,0.000254038025916403,3.99899667895042e-05,0.00720993362243522,0.0350614209683782,0.169526730560465,0.227721347414482,0.0103167835082861,0.00628644313014939,0.00740772410725538,0.280850914969376
SAMabc151b01ea3,0.0386281162679683,0.0134907235186788,0.0538658272832738,0.0694707405591348,0.219573595437277,1.66786625036784e-05,0.000293372218507171,0.000155609066169902,0.0223817079988452,0.139765598036691,0.140508094821372,0.0157050395357958,1.32628976266283e-05,0.0213734070180794,0.264758226678076
SAMe1eb5d988760,0.0389382063402422,0.0268713133875305,0.0559158766500909,0.00350616674045989,0.103464990448088,1.63823665661355e-05,0.0003660311272043,0.00553550346385832,0.0295698774741389,0.232943317892135,0.179015621786731,0.0139058901743305,0.0109188219133137,0.00551917527688943,0.293512824958421
SAMe3210d3632b4,0.0644788316816765,0.0258080747848153,0.0455693036931113,0.0195161247448387,0.110402935306669,0.000925319206831802,0.000289922107897854,0.00559571175741035,0.0300191152457689,0.215422510265651,0.195558219436311,0.0184861935658083,0.00150657826831057,0.00276451288590975,0.263656647048989
SAMb15ad09d6e24,0.0370912354900873,0.0229037091588263,0.0544486654531056,0.0370090910121262,0.107537676084562,7.40512257939636e-07,8.10819058755618e-05,0.00405639638120823,0.0349716752318163,0.183689538419308,0.179732217275269,0.0153426770583377,0.00307096503704403,0.00820668175841251,0.311857649221764
SAM7893196e0e89,0.0703319128867549,0.0319599878378535,0.0456933087710175,0.00952258622675726,0.118607870572435,0.00287690735097105,0.000115831629755768,0.00990288133288907,0.029993332955994,0.228761312103757,0.179084376155702,0.0166757561535612,0.00515300017830732,0.00566088049112537,0.245660055353118
SAM3f446449bf81,0.0550406856473422,0.0346720195117281,0.0503218027306469,0.00684851845335371,0.103477282192716,0.00139251880520113,6.68354251465087e-06,0.00555212971068679,0.0352382649430324,0.258780304170089,0.157939198885467,0.0174016935561341,0.0100244297076026,0.00596816656336238,0.257336301580123
SAM961d04c42bd9,0.044787538190675,0.0332609940820636,0.0676393578699503,0.00505198384388953,0.117238761541606,0.000123235088611068,8.22012880931069e-05,0.00860842828388516,0.0266113084453563,0.181327599349736,0.20333765439999,0.0120666588637846,0.00688592111567912,0.00814517893558799,0.284833178701092
SAMb0d11db9aa79,0.0491809731770629,0.0358987797357743,0.0693436442371652,0.00826605651963232,0.1456326736297,0.000386388717192835,2.0375064295847e-05,0.0051750366627029,0.0318011453896624,0.17220178056453,0.196296192876517,0.0139510134129184,0.00991348259912691,0.00783698630327032,0.254095471110449
SAM19fec8f3b3bd,0.0692291821169941,0.0272285837627848,0.0409438223370321,0.00985057822733589,0.103414487466193,0.000344036303751569,0.000239142238716218,0.0105286694828135,0.0226229022309047,0.203897672011419,0.200353817136252,0.0200391882607316,0.00453860699095187,0.00701036812279541,0.279758943311325
SAM6083aac8db99,0.0563153701998718,0.0293604094531156,0.056478425947603,0.000295872506506274,0.108226468724155,0.0114274479010175,0.00236917382475402,0.00922836492903529,0.0334750747913162,0.193513530845346,0.202117991639647,0.0183688900606511,0.0106728413845368,0.00598388207334976,0.262166255719095
SAM7ee2b6e4d6b3,0.0506556172235004,0.0391743398748125,0.0464623923719495,0.000607102567397809,0.129169973357972,0.000120346892139662,0.000112375435337772,0.00747118258824759,0.0229222766939254,0.169916079705443,0.206287290106787,0.0138304643158407,0.00986862426274503,0.00834829383446041,0.295053640769441
SAMa90d73f8d891,0.119886353258469,0.0265179168357431,0.0439587958900425,0.0040906354304613,0.0880887933095225,0.00942941973827722,3.96713013126942e-05,0.0130167269979118,0.00595700475025716,0.218500705015711,0.186980039719891,0.0169808481233795,0.00985691303134228,0.00398085380382506,0.252715322793854
SAMaff272833538,0.0389642704195508,0.0321613418301663,0.049743155011779,0.00447582678901314,0.112915813515882,0.000116155400341614,0.00019846773024195,0.00902725867482584,0.0330686886994508,0.174526133233157,0.223014578504534,0.0108683308854635,0.0162821158581243,0.00752302030428211,0.287114843143187
SAM415f36ad349e,0.0560199008968304,0.0328945984033789,0.0552997090718012,0.0103816650371823,0.0972589211797897,1.55093707683722e-05,0.000242433662911363,0.00625551942443454,0.0296139675482054,0.192381407459988,0.190737116717791,0.0148069862130688,0.00814557758257829,0.00787389062373484,0.298072796807538
SAM7c67b05aa109,0.0588862520277993,0.0365941344219654,0.0626848910576025,0.0204244801932361,0.109022724531109,0.000340356081460416,6.04174857090017e-05,0.00298287218558748,0.0163885800224983,0.172481588556397,0.209290312163848,0.0123626418005793,0.00104373679434395,0.00495466737779217,0.292482345300072
SAMad83c9c53537,0.0548962271850682,0.0347470858850299,0.0662824881236533,0.0101371137859797,0.106401675893915,0.000150874407828057,0.000345904424892752,0.0058869693455157,0.025009610559717,0.202186571869659,0.210141063066762,0.0140242645822161,0.00533430133937254,0.00637824853038041,0.25807760100001
SAM3e8baff50d7a,0.0543997439157244,0.0403004588161147,0.0736125535418081,0.00195736106442368,0.0997852843346505,4.24806850273411e-05,9.9020356886829e-05,0.00395863432581849,0.0381760628823082,0.159627091757567,0.185990678658977,0.0127646668504168,0.0211076372718156,0.00677469132212827,0.301403634216333
SAM3ee5dcd894f0,0.0490201730381866,0.0290358151694101,0.0599816993496396,0.0343691393490105,0.115908178453639,0.000445989752217821,0.000800374255239794,0.00544992673282666,0.0266905945352031,0.17797868768744,0.214096776238523,0.0122280043685945,0.00272748235920803,0.00683696501057674,0.264430193700284
SAM8a1b0e02ee42,0.0398611680653203,0.0508965596196427,0.0514775187584178,2.21062445195108e-05,0.12077136365766,0.000698754878755536,0.000224373484265102,0.00873843504872434,0.0448081597504511,0.170418520299016,0.176851230716431,0.0139781962352245,0.00996074061228667,0.00520345808029179,0.306089414548994
SAMd7d57ee3a863,0.0455445968793599,0.0358652325100702,0.0643334070503107,0.00171448033138634,0.111715448947934,7.11915181023988e-06,0.00234710948187195,0.00632570612578906,0.0301859927997232,0.166035570157862,0.214221514123282,0.0145595291635848,0.00885845000253108,0.0063253689133536,0.291960474361132
SAMeb29625f76a5,0.058120929959703,0.029788153700996,0.0531522034835196,0.000528753142154079,0.111084400807532,0.000194646074850945,0.00010595916452482,0.00329420904799514,0.0222197030916045,0.181381693374634,0.229817823109132,0.0244891545315167,0.00886931660123114,0.00367368377338133,0.273279370137225
SAM563d6233dfa2,0.0526201333724229,0.034812500615563,0.0540998527284387,0.0156466227723203,0.100509084458852,0.00108987254163368,9.90722041508065e-05,0.00496611179823615,0.0302171244652143,0.174955032531783,0.255373638163063,0.00983696341611589,0.00134586326217999,0.0113982476411758,0.253029880028851
SAM4581bac493af,0.0199566733607984,0.111773597166408,0.0776925366476643,0.00667512992362215,0.0891655882636066,0.0022988690350315,0.000189107203857715,0.00400509550117307,0.100344075318547,0.149076719302967,0.144526415727182,0.00789112253545843,0.00379685305334338,0.00636594697623011,0.276242269984109
SAMa1871f491b02,0.0555699441299481,0.0345492127913174,0.0492078886248038,0.0111349340951692,0.100083598391821,0.000224880759625798,1.89557682258346e-05,0.00648569842205138,0.0319789851194942,0.199839070749125,0.213389974285736,0.0167577596498377,0.00179863930023872,0.00895418576282822,0.270006272149777
SAM30cf07d4874f,0.0382976724280839,0.0302928200634243,0.0695759968548978,0.00539540167602903,0.0847500520018275,4.72016138576127e-05,0.00184281712956294,0.0132562205590195,0.0240883986721521,0.246928037877742,0.144552931016192,0.0114396134132985,0.0124876300640516,0.00686514534892245,0.310180061280939
SAM31291c256373,0.00590557035704431,0.0504504422246472,0.0512166716924073,1.28892211437795e-08,0.0743693306147868,0.118273282294223,0.000187428267019518,0.017471383234938,0.108790771983637,0.197323773464983,0.126635641754958,0.00874786408367595,0.0173160433462493,0.00294062990766898,0.220371153884541
SAMd135d5867fe3,0.0601737528362371,0.03143664473008,0.0626964077396547,0.00730173332944212,0.0995301956034216,1.10353546885419e-05,5.70295018017135e-05,0.00986362783119711,0.022922761335382,0.181797813533952,0.186808633775058,0.0131613025640289,0.00623880391446831,0.0100386985674877,0.307961559383101
SAM9e11ec6bea80,0.0429096691519365,0.0361735762495235,0.0640046880657141,0.00579877269976253,0.0925587700970183,0.0147148105069017,5.38834511488329e-05,0.014031122491635,0.083676551963343,0.171863861858186,0.184455233760344,0.0103449304040833,0.00795401472129471,0.00575225083045649,0.265707863748652
SAM065890737112,0.0465568396300847,0.0371155939355039,0.0741830400491059,0.000137173270587844,0.112738357035962,0.000157213618807649,2.50654464942702e-05,0.00620381714958942,0.0262336789291499,0.173807915836487,0.198582838706756,0.0117472659927831,0.0061226250176358,0.00690902803321992,0.299479547347832
SAMb470eb8f04be,0.0466039934426971,0.037922024107413,0.059299900779777,0.00161056827585075,0.124291130886142,0.000117054591539204,6.30529376334659e-05,0.008988678465658,0.0270266620515396,0.175406542893387,0.190894699561961,0.01511961969478,0.0112319285933032,0.00664515527641116,0.294778988441909
SAM675a12a09c15,0.041608552939171,0.0369402923024971,0.0461403819084244,0.00398880133554153,0.104129254256741,0.000102035339253684,0.000463166111362631,0.00400797490686278,0.0251403070064467,0.23153857130919,0.187507289233621,0.0105199593857635,0.00719485120195421,0.00773701508906484,0.292981547674106
SAM1e9c4d1d39ae,0.0240605538129969,0.103480527455872,0.0553296484153642,2.26767078625189e-06,0.0801849128258326,0.008849923878672,0.00662877639610593,0.00512150282708869,0.0895499126736379,0.154852638184431,0.17738684383918,0.00842164520029428,0.0054083356914532,0.00355064472860554,0.277171866399679
SAM5a2347c0498a,0.049050943410772,0.0316715393789812,0.0562675700168367,0.000398982196702312,0.102215627217378,0.0133583476220334,0.000475300390357031,0.0119196458082637,0.0399958866066272,0.180284728555337,0.210993715716284,0.0102992548499405,0.0155613510466646,0.00460767034761708,0.272899436836206
SAM0571f17f4045,0.0430981937875534,0.0368240850190659,0.0759241198174113,0.000265385926986775,0.117445957726916,0.000112167367658368,8.97875082626932e-05,0.00875000214073086,0.0256546879839679,0.164171888747938,0.187784073065705,0.0197727197032874,0.0174028831747154,0.0102858760975724,0.292418171932228
SAM4b7ea015fd9e,0.0451939725170022,0.0358293519179972,0.0441626223514477,0.00069377816166009,0.129239458923032,0.00111969689856462,2.19534020760293e-05,0.00581611391603277,0.0296844897252355,0.19252933362812,0.20090281191684,0.0128105680141597,0.00800765169058171,0.00737037063262434,0.286617826304626
SAM9306c5c92444,0.0559854359054817,0.0318198105495628,0.060317159037939,0.00408690692480596,0.11362139901228,0.000173858324624818,5.27997648253483e-05,0.0090094510938161,0.0302198446545886,0.176362875248464,0.204167736939121,0.012572230355081,0.0114353549626994,0.00501349078775986,0.285161646438951
SAMb15ac6e4c4ef,0.0447897168917267,0.0358877129496879,0.0682018362624434,0.00987974105221069,0.108344395590632,5.17879247652432e-05,0.000125661242025694,0.00459446625153318,0.0314740287840558,0.169599487557726,0.209919549729987,0.0122158106472511,0.00397368386168747,0.0069153534082036,0.294026767846064
